uria,lv,pi,ccs,pbcr,se,iraj,male,multi,condo,sfam,race,denied
5.300000191,0.793103448,35,1,0,1,0,1,0,0,1,0,0
1.799999952,0.8,38,1,0,0,1,0,0,0,1,0,0
3.099999905,0.6,37,6,1,1,0,1,0,0,1,0,0
2,0.725806452,38,6,1,0,1,1,0,0,1,0,0
3.099999905,0.656862745,36,2,0,0,0,1,0,0,1,0,0
10.60000038,0.8,20,1,0,1,0,1,1,0,0,0,0
3.900000095,0.922535211,34,1,0,0,1,1,0,0,1,0,0
3.200000048,0.478142077,36,1,0,0,0,1,0,0,1,0,0
1.799999952,0.610687023,23,1,0,0,0,1,0,0,1,0,0
4.300000191,0.871428571,30,1,0,0,0,1,0,0,1,0,0
1.799999952,0.692592593,29,1,0,0,0,1,0,0,1,0,0
3.900000095,0.646258503,39,5,0,0,0,1,0,0,1,0,0
4.300000191,0.948275862,36,6,1,0,1,1,0,1,0,0,1
3.200000048,0.8,28,1,0,0,1,0,0,1,0,0,0
3.200000048,0.865030675,32,1,0,0,1,1,1,0,0,0,0
1.799999952,0.875968992,38,1,0,0,0,0,0,0,1,0,0
3.200000048,0.502512563,26,5,0,1,0,1,0,1,0,0,0
3.900000095,0.915384615,44,5,0,0,0,1,0,1,0,1,0
3.200000048,0.724137931,34,6,1,0,0,1,0,0,1,1,0
3.200000048,0.876923077,34,5,0,0,0,1,0,1,0,0,0
3.099999905,0.784313726,38,6,0,0,0,1,0,0,1,0,0
10.60000038,0.529953917,38,6,1,0,0,1,0,0,1,0,0
3.099999905,0.915384615,35,1,0,0,0,0,0,1,0,0,0
3.599999905,0.8,16,6,0,0,0,1,0,1,0,0,1
1.799999952,0.743801653,31,6,0,0,1,1,0,0,1,0,0
3.900000095,0.461538462,36,5,0,0,0,1,0,0,1,0,0
2,0.862068966,31,5,0,1,0,1,0,0,1,0,0
3.200000048,0.657894737,45,1,0,0,0,1,0,0,1,0,1
3.200000048,0.574712644,39,1,0,0,1,0,0,0,1,0,0
3.599999905,0.8,20,6,0,0,0,1,0,0,1,0,1
3.200000048,0.671641791,24,4,0,0,1,1,0,1,0,0,0
3.200000048,0.498701299,40,3,0,0,1,1,1,0,0,0,0
4.300000191,0.979591837,50,3,0,1,1,1,0,1,0,1,0
3.200000048,0.722222222,45,2,0,0,1,0,0,1,0,0,0
3.099999905,0.888888889,61,1,0,0,1,1,0,1,0,0,0
3.200000048,0.885,27,1,0,0,1,1,0,0,1,0,0
1.799999952,0.510638298,55,3,0,0,1,1,0,0,1,0,0
3.200000048,0.929133858,32,3,0,0,1,0,0,1,0,0,0
3.200000048,0.888888889,17,1,0,0,1,1,0,1,0,0,0
1.799999952,0.742857143,45,1,0,0,1,1,1,0,0,0,0
4.300000191,0.803571429,47,3,0,0,1,1,0,0,1,0,1
3.200000048,0.592592593,14,1,0,1,1,1,0,1,0,0,0
3.200000048,0.85,38,1,0,0,1,0,0,1,0,0,0
3.900000095,0.762195122,31,1,0,1,1,1,0,0,1,0,0
3.200000048,0.592592593,53,1,0,0,1,0,0,1,0,0,0
3.099999905,0.707692308,26,1,0,0,1,1,0,1,0,0,0
4.300000191,0.788461539,47,2,1,1,1,1,1,0,0,1,1
3.200000048,0.765957447,20,3,0,0,1,1,0,0,1,0,0
3.200000048,0.8,33,1,0,1,1,1,0,0,1,0,0
3.200000048,0.547445256,20,1,0,1,1,1,0,0,1,0,0
4.300000191,0.689655172,52,3,1,0,1,1,0,0,1,0,0
1.799999952,0.417910448,33,1,0,0,1,0,0,1,0,0,0
3.200000048,0.388059702,19,2,0,0,1,0,0,1,0,0,0
3.099999905,0.532894737,28,2,0,0,1,1,1,0,0,0,0
3.200000048,0.741176471,31,1,0,0,1,1,0,1,0,1,0
3.200000048,0.901960784,29.39999962,1,0,0,0,0,0,0,1,0,0
3.599999905,0.848484849,29.29999924,1,0,0,0,1,0,0,1,0,1
3.900000095,0.352112676,33.70000076,2,0,0,0,0,0,0,1,0,0
2,0.307692308,20.10000038,2,0,0,0,1,0,0,1,0,0
10.60000038,0.338983051,26.39999962,2,0,0,0,1,0,0,1,0,0
3.099999905,0.520833333,37.31000137,1,0,0,0,1,1,0,0,0,0
3.200000048,0.885245902,27.96999931,2,0,0,0,1,0,0,1,0,0
3.200000048,0.516666667,40.5699997,5,0,0,0,1,1,0,0,0,0
3.200000048,0.800904977,44,1,0,0,1,1,0,1,0,0,0
3.200000048,0.8,26.72999954,1,0,0,1,1,0,0,1,0,0
3.900000095,0.723684211,41,1,0,0,1,1,0,0,1,0,0
3.099999905,0.338129496,28.44000053,1,0,0,0,1,0,0,1,0,0
3.200000048,0.2,30,2,0,0,0,0,0,1,0,0,0
1.799999952,0.333333333,27,6,0,0,1,0,0,1,0,0,0
3.900000095,0.76875,33.27000046,6,1,0,0,1,0,0,1,0,0
3.200000048,0.8,30.72999954,1,0,0,1,1,0,0,1,0,0
1.799999952,0.9,36.61000061,6,0,0,1,1,0,0,1,0,0
3.599999905,0.798245614,43.90999985,6,0,0,0,0,0,1,0,0,0
1.799999952,0.571428571,39,1,0,0,0,0,1,0,0,0,0
1.799999952,0.795454546,12,3,1,0,0,0,0,0,1,0,1
3.200000048,0.756756757,36,2,0,0,1,1,0,0,1,0,0
8.899999619,0.8,41,5,1,0,1,1,0,0,1,0,1
3.200000048,0.4,33,1,0,0,1,1,0,0,1,0,0
10.60000038,0.487804878,38,1,0,1,0,1,0,0,1,0,0
3.200000048,0.6,32,1,0,0,0,1,0,0,1,0,0
3.200000048,0.902857143,32,6,1,1,0,1,0,0,1,0,1
3.900000095,0.618181818,36.5,2,0,0,0,0,0,1,0,0,0
3.200000048,0.671186441,28,2,0,0,1,1,0,0,1,0,0
2,0.51948052,35,2,0,0,1,1,0,1,0,0,0
5.300000191,0.179104478,23.10000038,1,0,0,0,1,0,0,1,0,0
1.799999952,0.695652174,29,1,0,1,1,1,1,0,0,0,0
3.200000048,0.536363636,31,1,0,0,0,1,0,0,1,0,0
4.300000191,0.544959128,11.39999962,1,0,0,0,0,0,0,1,0,0
3.099999905,0.489583333,30,2,0,0,0,1,0,0,1,0,0
10.60000038,0.689655172,28.70000076,1,0,1,0,1,0,0,1,0,0
4.300000191,0.8,14.19999981,5,0,1,1,1,1,0,0,0,1
3.200000048,0.857142857,43,1,0,0,0,1,0,0,1,0,0
3.900000095,0.89010989,35,1,0,0,1,1,0,0,1,0,0
3.599999905,0.43715847,35,1,0,0,1,0,1,0,0,0,0
3.200000048,0.808641975,33,1,0,0,1,0,0,0,1,0,0
4.300000191,0.864,42,2,0,0,1,1,0,0,1,0,0
3.900000095,1,50,1,0,0,1,1,0,1,0,0,0
3.099999905,0.75,41,1,0,0,1,1,1,0,0,0,0
10.60000038,1.171428571,40,1,0,0,1,1,1,0,0,0,1
2,1,40,1,0,0,0,1,0,1,0,0,0
2,0.73255814,38,2,0,0,1,1,0,0,1,0,0
3.200000048,0.80141844,33,1,0,0,1,0,0,1,0,0,0
3.200000048,0.901515152,22,1,0,0,1,0,0,1,0,0,0
2,0.65,38,2,1,0,0,1,0,0,1,0,0
3.200000048,0.591836735,38,1,0,0,0,1,0,0,1,0,0
3.099999905,0.8,38,1,0,0,0,1,0,0,1,0,0
4.300000191,0.789189189,38,5,0,0,0,1,0,0,1,0,0
4.300000191,0.8,38,1,0,0,0,0,0,0,1,0,0
4.300000191,0.375,38,2,0,1,0,1,0,0,1,0,0
4.300000191,0.416666667,38,3,0,0,0,1,0,0,1,0,1
3.200000048,0.76,38,3,0,0,0,1,0,0,1,1,0
4.300000191,0.773333333,38,2,0,0,0,1,0,0,1,0,0
3.200000048,0.769230769,23,1,0,0,0,1,0,0,1,0,0
4.300000191,0.366666667,26,1,0,0,0,1,0,0,1,0,0
3.200000048,0.631578947,15,1,0,0,0,0,0,1,0,0,0
3.200000048,0.489361702,17,1,0,0,0,1,0,0,1,0,0
3.200000048,0.436813187,28,1,0,0,0,1,0,0,1,0,0
3.900000095,0.868571429,30,1,0,0,1,0,0,0,1,0,1
3.200000048,0.633802817,30,1,0,0,0,0,0,1,0,0,0
2,0.769230769,17,1,0,0,0,1,0,0,1,0,0
3.900000095,0.8,38,1,0,0,0,1,0,0,1,0,0
3.200000048,0.819672131,37,6,0,0,0,1,0,0,1,0,1
3.599999905,0.716981132,121,1,0,0,0,0,1,0,0,0,1
3.200000048,0.765517241,35,1,0,0,0,1,0,0,1,0,0
1.799999952,0.791666667,57.70000076,1,0,0,1,1,0,0,1,0,0
3.099999905,0.874848117,37,1,0,0,1,1,0,0,1,0,0
3.200000048,0.8,36.70000076,6,0,1,1,1,0,0,1,0,0
1.799999952,0.741839763,48.70000076,1,0,0,1,1,0,0,1,0,0
3.099999905,0.361538462,39.90000153,1,1,0,1,1,0,0,1,0,0
3.200000048,0.867783985,36.20000076,1,0,0,1,1,0,0,1,0,0
3.200000048,0.740540541,42,1,0,0,0,1,0,1,0,0,0
3.099999905,0.666666667,43.09999847,1,0,0,1,1,0,0,1,0,0
3.900000095,0.491428571,36,1,0,0,0,1,0,0,1,0,0
1.799999952,0.928571429,37,5,0,0,1,1,0,0,1,0,0
3.200000048,0.748251748,27,6,0,1,0,0,0,1,0,1,0
2,0.765217391,34,1,0,0,0,0,0,1,0,0,0
3.099999905,0.923566879,30,1,0,0,1,1,0,0,1,0,0
1.799999952,0.540540541,38,3,0,0,0,0,0,0,1,0,0
3.200000048,0.737142857,38,5,0,0,0,0,0,0,1,0,0
3.200000048,0.789473684,32,5,0,0,0,1,0,1,0,0,0
3.900000095,0.731707317,25,1,0,0,0,1,0,0,1,0,0
3.900000095,0.751552795,27,1,0,0,0,0,0,1,0,1,0
3.200000048,0.902857143,15,1,0,0,0,0,1,0,0,1,0
3.099999905,0.578947368,40,6,0,0,0,1,0,1,0,0,0
3.200000048,0.788888889,36,1,0,0,0,0,1,0,0,1,0
5.300000191,0.798507463,36,5,0,0,0,1,0,0,1,0,0
3.200000048,0.892682927,32,5,0,0,0,0,0,0,1,0,0
4.300000191,0.901754386,33,1,0,0,0,1,1,0,0,1,0
3.900000095,0.748148148,38,1,0,0,0,1,0,1,0,0,0
3.200000048,0.847058824,27,6,0,0,0,1,0,0,1,0,0
3.099999905,0.600775194,30,2,0,0,0,1,0,0,1,0,0
3.200000048,0.773006135,33,1,0,0,0,0,0,1,0,0,0
3.200000048,0.8,28,1,0,0,0,1,0,0,1,0,0
3.200000048,0.9,29,5,0,0,0,1,0,0,1,0,0
3.900000095,0.8,34,6,1,0,0,1,1,0,0,1,1
5.300000191,0.489690722,32,1,0,0,0,1,0,0,1,0,0
3.200000048,0.788732394,31,5,0,0,0,1,0,0,1,1,0
3.200000048,0.751020408,32.04000092,5,1,1,0,1,0,1,0,0,0
4.300000191,0.702898551,36.68999863,2,0,1,0,1,0,0,1,0,0
4.300000191,0.743421053,40.99000168,1,0,1,0,1,0,0,1,0,0
3.900000095,0.945945946,26,6,0,0,0,1,0,0,1,0,0
3.200000048,0.792,39,1,0,0,0,1,0,1,0,1,0
2,0.597014925,10.61999989,2,0,0,0,0,0,1,0,1,0
5.300000191,0.803149606,32,2,0,0,0,1,0,1,0,0,0
4.300000191,0.476190476,36,1,0,0,0,1,0,0,1,0,0
3.200000048,0.9,38,6,0,0,0,1,0,0,1,1,0
3.200000048,0.777464789,28,5,0,1,0,1,0,0,1,0,0
3.099999905,0.8,38,5,0,0,0,1,0,0,1,0,0
3.200000048,0.705660377,31,5,0,1,1,0,0,0,1,0,1
4.300000191,0.787878788,39.29999924,6,0,0,0,1,1,0,0,1,0
3.099999905,0.915584416,36,1,0,0,0,1,1,0,0,0,0
4.300000191,0.897435897,35,1,0,0,0,1,0,1,0,0,0
3.200000048,0.416666667,16,4,0,1,0,0,0,1,0,0,0
3.099999905,0.653333333,33,1,0,0,0,1,0,0,1,0,0
3.099999905,0.896226415,39,6,1,0,0,1,0,1,0,0,1
1.799999952,0.76,40,2,1,0,0,0,0,1,0,1,0
3.200000048,0.485714286,26,1,0,0,0,1,0,0,1,0,0
8.899999619,0.741935484,36,2,0,0,0,1,0,0,1,0,0
3.900000095,0.769565217,34,1,0,0,0,1,0,0,1,0,0
2,0.678899083,36,1,1,0,0,1,0,0,1,0,0
3.200000048,0.504,33,1,0,0,0,1,0,0,1,0,0
3.200000048,0.747252747,36,3,1,0,0,1,0,0,1,0,0
3.099999905,0.73553719,37,1,0,0,0,1,0,1,0,0,0
1.799999952,0.793103448,22,1,0,0,0,1,0,1,0,0,0
2,0.785276074,34,2,0,0,0,1,0,0,1,0,0
5.300000191,0.722891566,34,1,0,0,1,1,0,0,1,0,0
5.300000191,0.866666667,36,1,0,0,0,1,0,0,1,1,0
4.300000191,0.69,47,1,0,0,1,0,1,0,0,0,1
3.200000048,0.920634921,40,5,0,0,0,1,0,1,0,0,0
3.200000048,0.512328767,10,1,0,1,0,1,0,1,0,0,0
3.200000048,0.915254237,40,1,0,0,0,1,0,1,0,0,0
3.200000048,0.528301887,28,1,0,0,0,1,0,0,1,0,0
1.799999952,0.886178862,36,1,1,0,0,1,0,0,1,0,0
3.200000048,0.914438503,39,1,0,0,0,0,0,0,1,1,0
3.200000048,0.679069767,22,3,0,0,0,1,0,0,1,0,0
4.300000191,0.811764706,36,1,0,0,0,1,0,1,0,0,0
3.200000048,0.916129032,34,1,0,0,0,1,0,0,1,0,0
3.200000048,0.8,32,1,0,0,0,1,0,0,1,0,0
3.099999905,0.8,39,2,1,0,0,1,0,0,1,0,0
3.200000048,0.295857988,31,1,0,0,0,0,0,0,1,0,1
3.200000048,0.778280543,37,1,0,0,0,1,0,0,1,0,0
5.300000191,0.863414634,42,1,0,0,0,1,0,0,1,0,0
3.200000048,0.902255639,27,6,1,0,0,1,0,1,0,1,0
3.099999905,0.93006993,37,1,0,0,0,1,0,0,1,0,0
1.799999952,0.771428571,32,1,0,0,0,0,0,0,1,0,0
3.200000048,0.902702703,29,1,0,1,0,1,0,0,1,1,0
10.60000038,0.89010989,37,2,0,0,0,1,0,0,1,0,0
1.799999952,0.601694915,36,6,0,0,0,0,0,1,0,0,0
1.799999952,0.85,27,3,0,0,0,0,1,0,0,1,0
4.300000191,0.765957447,36,1,1,0,0,1,0,0,1,0,0
1.799999952,0.802197802,33,6,0,0,0,1,0,1,0,0,0
8.899999619,0.68877551,29,1,0,1,0,1,0,0,1,0,1
10.60000038,0.692262968,26,4,0,0,0,1,0,0,1,0,1
2,0.866666667,29,2,0,0,0,1,0,0,1,1,0
1.799999952,0.546666667,32,1,0,0,0,1,0,1,0,0,0
3.099999905,0.601092896,21,1,0,0,0,1,0,0,1,0,0
3.599999905,0.776119403,32,1,0,0,0,0,0,0,1,0,0
1.799999952,0.756097561,29,1,0,0,0,1,0,0,1,0,0
3.200000048,0.87037037,36,1,0,0,0,1,0,1,0,0,0
3.099999905,0.785714286,36,1,0,0,0,1,0,0,1,0,0
3.200000048,0.677018634,22,1,0,0,0,1,0,0,1,0,0
3.200000048,0.713286713,25,1,0,0,0,1,0,0,1,0,0
2,0.766666667,35,1,0,0,0,1,0,1,0,0,0
3.200000048,0.8,26,2,0,0,0,1,0,0,1,0,0
3.200000048,0.692592593,33,2,0,1,0,1,0,0,1,0,0
3.200000048,0.939189189,31,5,1,0,0,1,0,0,1,0,0
10.60000038,0.515463918,34,2,0,0,0,1,0,0,1,0,0
3.099999905,0.47826087,30,5,0,0,0,0,0,0,1,0,0
1.799999952,0.8,35,1,0,0,0,1,1,0,0,0,0
3.900000095,0.54,33,1,0,0,0,1,0,0,1,0,0
2,0.885245902,39,1,0,0,0,1,0,0,1,0,0
10.60000038,0.868965517,36,5,1,0,0,1,0,0,1,0,0
3.900000095,0.727272727,28,1,0,0,0,0,0,1,0,0,0
3.200000048,0.897435897,26,1,0,0,0,0,0,1,0,0,0
2,0.920863309,35,1,1,0,0,0,0,0,1,1,0
3.599999905,0.624277457,29,5,0,0,0,1,0,0,1,0,0
3.200000048,0.777777778,34,2,0,0,0,1,0,0,1,0,0
3.900000095,0.768361582,30,5,0,0,0,1,0,0,1,0,0
3.099999905,0.266666667,25,2,0,0,0,0,0,1,0,0,0
3.200000048,0.762711864,28,1,0,0,0,1,0,0,1,0,0
5.300000191,0.94949495,36,2,0,0,0,1,0,0,1,0,0
3.099999905,0.899159664,35,2,1,0,0,1,0,0,1,0,0
5.300000191,0.732673267,31,1,0,0,0,1,0,0,1,0,0
3.900000095,0.658914729,26,3,1,0,0,1,0,0,1,0,0
3.200000048,0.950980392,27,1,0,0,0,1,0,0,1,0,0
3.900000095,0.643564356,32,1,0,0,0,1,0,0,1,1,0
3.200000048,0.883333333,39,1,0,0,0,1,1,0,0,0,0
3.099999905,0.747126437,31,2,0,0,0,1,0,0,1,0,0
3.200000048,0.881656805,38,1,0,0,0,1,0,0,1,0,0
3.200000048,0.742857143,27,1,0,0,0,1,0,1,0,0,0
3.099999905,0.894366197,27,3,0,0,0,1,0,0,1,0,0
10.60000038,0.893333333,33,1,1,0,0,1,1,0,0,0,0
3.200000048,0.864864865,23,2,0,1,0,1,0,0,1,0,0
3.099999905,0.878048781,33,1,0,0,0,1,0,0,1,0,0
10.60000038,0.694444444,24,1,0,0,0,1,1,0,0,0,0
3.099999905,0.746606335,36,1,1,0,0,1,1,0,0,1,0
3.200000048,0.739495798,30,1,0,0,0,0,0,1,0,0,0
3.200000048,0.689655172,37,1,0,0,0,1,0,0,1,0,0
3.900000095,0.891891892,35,1,1,0,0,0,0,1,0,0,0
3.200000048,0.777777778,30,1,0,0,0,1,0,0,1,0,0
10.60000038,0.607476636,69,1,0,0,1,1,0,0,1,0,1
3.900000095,0.9,31,1,0,1,0,1,1,0,0,1,0
3.200000048,0.517751479,24,1,0,1,0,1,0,0,1,0,0
3.200000048,0.68,25,1,0,0,0,1,0,0,1,0,0
3.200000048,0.724489796,27,1,0,0,0,0,0,1,0,0,0
1.799999952,0.779411765,29,1,0,0,0,1,0,1,0,0,0
3.200000048,0.859090909,34,1,0,0,0,1,0,1,0,0,0
3.200000048,0.909090909,33,1,0,0,0,1,0,1,0,0,0
1.799999952,0.886363636,32,1,0,0,0,0,0,1,0,1,0
3.200000048,0.772058824,50,1,0,0,0,0,0,1,0,0,0
1.799999952,0.867768595,42,1,0,0,0,0,0,1,0,0,0
4.300000191,0.892561984,32,1,0,0,0,1,0,1,0,0,0
3.599999905,0.447761194,44,1,0,0,0,1,0,1,0,0,0
3.900000095,0.46,38,1,0,0,0,0,0,1,0,1,0
3.200000048,0.519148936,34,2,0,0,0,0,0,1,0,0,0
3.200000048,0.614213198,30,1,0,0,1,1,0,1,0,1,0
10.60000038,0.801136364,34,3,0,0,0,1,1,0,0,1,0
3.200000048,0.747572816,39,6,0,0,0,0,0,1,0,1,0
3.900000095,0.8,28,2,0,1,0,1,0,0,1,0,0
3.900000095,0.798319328,32,1,0,0,0,0,0,1,0,0,0
3.200000048,0.733624454,41,2,0,0,0,1,0,0,1,0,0
10.60000038,0.652173913,47,2,0,0,0,1,0,1,0,0,0
3.200000048,0.883435583,35,1,0,0,0,1,1,0,0,1,0
3.200000048,0.747572816,35,6,0,0,0,0,0,1,0,1,0
3.099999905,0.890625,34,1,0,0,0,1,1,0,0,1,0
1.799999952,0.802575107,32,6,0,0,0,1,0,0,1,0,0
3.599999905,0.818181818,26,1,0,0,0,1,1,0,0,0,0
10.60000038,0.636363636,29,1,0,0,0,1,0,0,1,0,0
3.200000048,0.77,32,1,0,0,0,0,0,1,0,1,0
1.799999952,0.801652893,25,1,0,0,0,1,0,1,0,0,0
3.200000048,0.771573604,34,1,0,1,0,1,0,0,1,0,0
3.200000048,0.76,36,2,0,0,0,0,0,0,1,0,0
5.300000191,0.794871795,32,1,0,0,0,1,1,0,0,0,0
3.599999905,0.782222222,10,4,0,0,0,1,1,0,0,0,0
3.200000048,0.770833333,33,6,0,0,0,1,0,0,1,0,0
3.200000048,0.789473684,25,1,0,0,0,0,0,0,1,1,0
4.300000191,0.914285714,32,3,0,0,0,1,1,0,0,1,0
3.599999905,0.593984962,25,1,0,0,0,0,0,1,0,0,0
3.200000048,0.77826087,25,5,0,0,0,0,1,0,0,0,0
3.200000048,0.792982456,27,5,0,0,0,1,0,0,1,0,0
5.300000191,0.793650794,25,5,0,0,0,1,0,0,1,0,0
10.60000038,0.421052632,23,1,0,1,0,1,0,0,1,0,0
10.60000038,1.6,25,1,0,1,0,1,0,0,1,0,0
3.200000048,0.791304348,36,1,0,0,0,0,1,0,0,0,0
3.200000048,0.795811518,11,2,0,0,0,1,1,0,0,0,0
3.099999905,0.739534884,26,1,0,0,0,1,0,0,1,0,0
3.599999905,0.811594203,18,1,0,0,1,1,0,1,0,0,0
3.599999905,0.676470588,36,1,0,0,1,0,0,1,0,0,0
3.599999905,0.872727273,26,2,0,0,1,0,0,1,0,0,0
3.599999905,0.497142857,38,1,0,0,1,1,0,1,0,0,0
10.60000038,0.64,40,1,0,0,0,1,0,0,1,0,0
3.599999905,0.814814815,30,1,0,0,1,1,0,1,0,0,0
3.599999905,0.740740741,22,1,0,1,1,1,0,1,0,0,0
3.599999905,0.696202532,19,2,0,0,1,0,0,1,0,0,0
3.200000048,0.229885058,27,1,0,0,1,0,0,0,1,0,0
3.599999905,0.876106195,36,1,0,0,1,0,0,1,0,0,0
3.599999905,0.735483871,27,1,0,0,1,1,0,1,0,0,0
3.900000095,0.761904762,36,1,0,0,0,1,0,0,1,1,0
1.799999952,0.928571429,33,1,0,0,0,1,0,0,1,0,0
3.900000095,0.75,32,4,0,0,0,1,0,0,1,1,0
10.60000038,0.65,40,1,1,0,0,1,0,1,0,0,0
4.300000191,0.593220339,36,1,0,0,1,0,0,1,0,0,0
1.799999952,0.725806452,36,1,0,0,0,1,0,0,1,1,0
1.799999952,0.697761194,31,1,0,0,0,1,0,0,1,0,0
1.799999952,0.714285714,10,1,0,0,0,1,0,0,1,0,0
1.799999952,0.729166667,27,3,0,0,0,1,0,1,0,0,0
10.60000038,0.905325444,26,1,0,0,1,1,1,0,0,0,0
1.799999952,0.751515152,27,1,0,0,0,1,0,1,0,0,0
3.200000048,0.721311475,33,1,0,0,0,1,1,0,0,0,0
3.099999905,0.743589744,37,1,0,0,0,1,0,0,1,0,0
10.60000038,0.946153846,39,2,0,0,0,1,0,0,1,0,0
1.799999952,0.947058824,33,4,0,0,0,1,1,0,0,1,0
3.900000095,0.902857143,34,6,0,0,0,1,1,0,0,0,0
4.300000191,0.934782609,36,1,0,1,0,1,1,0,0,0,0
5.300000191,0.938547486,39,1,1,0,0,1,1,0,0,1,0
2,0.963768116,39,1,0,0,0,1,0,0,1,1,0
3.200000048,0.898876405,39,1,0,0,0,1,1,0,0,1,0
1.799999952,0.873239437,37,4,0,0,1,0,1,0,0,0,0
3.200000048,0.954285714,27,1,0,0,0,1,1,0,0,1,0
3.200000048,0.76,34,2,0,1,1,1,1,0,0,1,0
4.300000191,0.64516129,32,1,0,1,0,1,0,0,1,0,0
10.60000038,0.485714286,15,1,0,1,0,1,0,0,1,1,0
3.599999905,0.786585366,38,1,0,0,0,1,0,1,0,0,0
3.200000048,0.752,23,2,0,1,0,1,1,0,0,0,0
4.300000191,0.784172662,32,1,0,0,0,1,0,0,1,1,0
3.099999905,0.714285714,37,1,0,0,0,1,0,1,0,0,0
3.200000048,0.8,34,1,0,0,0,0,0,0,1,0,0
3.200000048,0.752,39,1,0,0,0,1,0,1,0,0,0
3.200000048,0.731092437,31,1,0,0,0,1,0,0,1,0,0
4.300000191,0.865546219,35,1,0,0,0,1,0,0,1,0,0
3.099999905,0.647058824,30,3,0,0,0,1,0,0,1,0,0
3.200000048,0.882352941,27,1,0,0,1,0,0,1,0,0,0
3.200000048,0.923497268,38,1,0,0,1,1,1,0,0,0,0
3.599999905,0.790419162,25,1,0,0,0,1,0,0,1,1,0
3.200000048,0.885496183,37,2,0,0,1,1,0,0,1,0,0
3.200000048,0.524475525,34,1,1,1,0,1,0,0,1,0,0
4.300000191,0.892156863,36,2,0,0,0,1,0,0,1,0,0
3.200000048,0.833333333,33,6,0,0,0,0,0,1,0,1,0
3.200000048,0.757575758,32,1,0,0,0,1,1,0,0,0,0
3.200000048,0.93220339,38,2,0,0,0,1,1,0,0,1,0
2,0.884057971,38,2,0,0,0,1,0,1,0,1,0
3.900000095,0.837209302,24,1,0,0,0,1,1,0,0,1,0
3.200000048,0.688888889,31,1,0,0,0,0,0,1,0,1,0
1.799999952,0.72173913,30,5,0,0,0,1,0,0,1,0,0
3.200000048,0.608108108,28,1,0,1,1,1,0,0,1,0,0
3.900000095,0.791139241,31,2,0,1,0,1,0,0,1,1,0
3.200000048,0.88372093,31,1,0,0,0,1,0,0,1,0,0
2,0.918604651,38,5,0,0,0,1,0,0,1,1,0
3.099999905,0.842105263,34,5,0,0,0,1,0,0,1,0,0
3.200000048,0.804347826,30,6,1,0,0,0,0,0,1,1,0
3.900000095,0.507246377,27,1,0,0,0,1,0,1,0,0,0
3.200000048,0.744897959,28,1,0,0,0,0,0,1,0,1,0
3.200000048,0.109649123,24,1,0,1,0,0,0,0,1,0,0
3.200000048,0.778378378,28,6,0,0,0,1,0,0,1,0,0
1.799999952,0.8,31,1,0,0,1,1,1,0,0,0,0
2,0.796875,31,5,0,0,0,1,0,0,1,0,0
3.900000095,0.143884892,21,2,0,0,0,0,0,1,0,0,0
10.60000038,0.611111111,34,1,0,1,0,1,0,0,1,0,0
3.599999905,0.666666667,20,1,0,0,0,1,0,0,1,0,0
1.799999952,0.719626168,32,3,0,0,0,0,0,1,0,1,0
3.200000048,0.864285714,40,1,0,0,0,1,0,0,1,0,0
2,0.910828026,31,1,0,0,0,1,1,0,0,0,0
3.099999905,0.496240602,28,4,0,0,0,0,0,1,0,0,0
1.799999952,0.674074074,31,1,0,0,0,1,0,1,0,0,0
3.200000048,0.495049505,31,1,0,0,0,1,0,0,1,0,0
3.200000048,0.669291339,35,2,0,0,0,1,0,0,1,0,0
3.099999905,0.899193548,37,1,0,0,0,1,0,0,1,0,0
3.200000048,0.703703704,32,1,0,1,0,1,0,0,1,0,0
3.099999905,0.674418605,34,1,0,0,0,1,0,0,1,0,0
3.200000048,0.861176471,34,1,0,0,1,1,0,0,1,1,0
3.200000048,0.453846154,24,1,0,0,0,1,0,1,0,1,0
3.200000048,0.376923077,33,6,1,0,0,1,0,1,0,0,0
4.300000191,0.645833333,22,2,0,0,0,1,0,1,0,1,0
3.200000048,0.8,43,1,0,0,1,1,1,0,0,0,0
3.200000048,0.438461539,34,1,0,0,0,0,0,1,0,1,0
10.60000038,0.595041322,37,1,0,0,0,0,0,1,0,0,0
3.200000048,0.793834297,49,1,0,0,0,1,0,0,1,0,0
3.099999905,0.752,36,1,0,0,0,1,0,0,1,1,0
3.099999905,0.5625,36,2,0,0,0,1,0,1,0,0,0
3.099999905,0.291262136,34,1,0,0,0,1,0,0,1,0,0
3.200000048,0.875,33,1,0,0,0,0,0,1,0,1,0
3.200000048,0.438461539,28,1,0,0,0,0,0,1,0,1,0
3.200000048,0.731343284,33,2,0,0,0,0,0,0,1,0,0
2,0.851851852,33,1,0,0,0,1,0,0,1,1,0
4.300000191,0.68,33,6,0,0,0,1,0,1,0,0,0
3.200000048,0.548076923,36,1,0,0,0,1,0,0,1,0,0
3.900000095,0.669291339,35,1,0,0,0,1,0,0,1,0,0
3.200000048,0.441666667,37,4,0,0,0,0,0,1,0,1,0
3.200000048,0.752,32,1,0,0,0,1,0,0,1,0,0
3.599999905,0.407407407,38,1,0,0,0,1,1,0,0,0,0
2,0.638554217,29,1,0,0,0,0,0,1,0,0,0
3.200000048,0.739393939,27,1,0,0,0,0,0,0,1,0,0
3.200000048,0.766666667,39,1,0,0,1,1,0,0,1,0,0
